run_index,timestamp,eval_question_number,question,source_no_in_run,case_file,year_logged,retrieval_score,chunk_index,total_chunks_logged,sampled_pdf_relative_path,pdf_exists_under_sampled,chunk_index_in_range,chunks_json_row_found,logged_text_matches_chunks_json_strict,logged_text_matches_chunks_json_normalized,year_logged_matches_chunks_json,total_chunks_matches_chunks_json,verification_notes
13,2026-05-07 22:34:26,12,How has the court ruled on maintenance rights of divorced Muslim women?,10,Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,2023,0.6437,63,120,data/sampled/2023/Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
13,2026-05-07 22:34:26,12,How has the court ruled on maintenance rights of divorced Muslim women?,11,M_S_Ramnath_Exports_Pvt_Ltd_vs_Vinita_Mehta_on_5_July_2022_1.PDF,2022,0.6430,4,20,data/sampled/2022/M_S_Ramnath_Exports_Pvt_Ltd_vs_Vinita_Mehta_on_5_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,1,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6356,630,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,2,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6333,328,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,3,Kolkata_Municipal_Corporation_vs_Bimal_Kumar_Shah_on_16_May_2024_1.PDF,2024,0.6279,32,65,data/sampled/2024/Kolkata_Municipal_Corporation_vs_Bimal_Kumar_Shah_on_16_May_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,4,Sukanya_Shantha_vs_Union_Of_India_on_3_October_2024_1.PDF,2024,0.6221,10,363,data/sampled/2024/Sukanya_Shantha_vs_Union_Of_India_on_3_October_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,5,Dhanraj_Aswani_vs_Amar_S_Mulchandani_on_9_September_2024_1.PDF,2024,0.6192,134,140,data/sampled/2024/Dhanraj_Aswani_vs_Amar_S_Mulchandani_on_9_September_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,6,Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,2022,0.6157,76,153,data/sampled/2022/Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,7,Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,2022,0.6149,86,153,data/sampled/2022/Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,8,Vasudha_Sethi_vs_Kiran_V_Bhaskar_on_12_January_2022_1.PDF,2022,0.6139,34,67,data/sampled/2022/Vasudha_Sethi_vs_Kiran_V_Bhaskar_on_12_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,9,Vasudha_Sethi_vs_Kiran_V_Bhaskar_on_12_January_2022_1.PDF,2022,0.6129,16,67,data/sampled/2022/Vasudha_Sethi_vs_Kiran_V_Bhaskar_on_12_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,10,Kolkata_Municipal_Corporation_vs_Bimal_Kumar_Shah_on_16_May_2024_1.PDF,2024,0.6081,31,65,data/sampled/2024/Kolkata_Municipal_Corporation_vs_Bimal_Kumar_Shah_on_16_May_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,11,Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,2025,0.6075,28,77,data/sampled/2025/Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,12,Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,2022,0.6062,42,117,data/sampled/2022/Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
14,2026-05-07 22:34:46,13,What has the Supreme Court ruled about adoption rights and procedures?,13,Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,2025,0.6049,70,77,data/sampled/2025/Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,1,Mulakala_Malleshwara_Rao_vs_The_State_Of_Telangana_on_29_August_2024_1.PDF,2024,0.7720,13,29,data/sampled/2024/Mulakala_Malleshwara_Rao_vs_The_State_Of_Telangana_on_29_August_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,2,N_P_Saseendran_vs_N_P_Ponnamma_on_24_March_2025_1.PDF,2025,0.7196,90,124,data/sampled/2025/N_P_Saseendran_vs_N_P_Ponnamma_on_24_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,3,Murthy_vs_C_Saradambal_on_10_December_2021_1.PDF,2021,0.7174,14,63,data/sampled/2021/Murthy_vs_C_Saradambal_on_10_December_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,4,Mulakala_Malleshwara_Rao_vs_The_State_Of_Telangana_on_29_August_2024_1.PDF,2024,0.7138,14,29,data/sampled/2024/Mulakala_Malleshwara_Rao_vs_The_State_Of_Telangana_on_29_August_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,5,N_P_Saseendran_vs_N_P_Ponnamma_on_24_March_2025_1.PDF,2025,0.6935,98,124,data/sampled/2025/N_P_Saseendran_vs_N_P_Ponnamma_on_24_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,6,Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,2023,0.6850,11,48,data/sampled/2023/Sirajudheen_vs_Zeenath_on_27_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,7,Murthy_vs_C_Saradambal_on_10_December_2021_1.PDF,2021,0.6788,10,63,data/sampled/2021/Murthy_vs_C_Saradambal_on_10_December_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,8,Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,2025,0.6785,21,77,data/sampled/2025/Canara_Bank_vs_Ajithkumar_G_K_on_11_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,9,The_State_Of_Madhya_Pradesh_vs_Pujari_Utthan_Avam_Kalyan_Samiti_on_6_September_2021_1.PDF,2021,0.6761,31,58,data/sampled/2021/The_State_Of_Madhya_Pradesh_vs_Pujari_Utthan_Avam_Kalyan_Samiti_on_6_September_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,10,S_Karthik_vs_N_Subhash_Chand_Jain_on_23_September_2021_1.PDF,2021,0.6751,27,128,data/sampled/2021/S_Karthik_vs_N_Subhash_Chand_Jain_on_23_September_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,11,Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,2023,0.6713,156,262,data/sampled/2023/Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,12,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6712,570,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
15,2026-05-07 22:35:06,14,How has the court ruled on succession rights of daughters in Hindu joint family property?,13,Jini_Dhanrajgir_vs_Shibu_Mathew_And_Anr_Etc_Etc_on_16_May_2023_1.PDF,2023,0.6701,7,38,data/sampled/2023/Jini_Dhanrajgir_vs_Shibu_Mathew_And_Anr_Etc_Etc_on_16_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,1,Vishal_Shah_vs_Monalisha_Gupta_on_20_February_2025_1.PDF,2025,0.6742,21,52,data/sampled/2025/Vishal_Shah_vs_Monalisha_Gupta_on_20_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,2,M_S_Patil_Automation_Private_Limited_vs_Rakheja_Engineers_Private_Limited_on_17_August_2022_1.PDF,2022,0.6649,144,160,data/sampled/2022/M_S_Patil_Automation_Private_Limited_vs_Rakheja_Engineers_Private_Limited_on_17_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,3,M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,2021,0.6537,119,141,data/sampled/2021/M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,4,The_State_Of_Kerala_vs_Mahesh_on_19_March_2021_1.PDF,2021,0.6480,12,52,data/sampled/2021/The_State_Of_Kerala_vs_Mahesh_on_19_March_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,5,M_S_Patil_Automation_Private_Limited_vs_Rakheja_Engineers_Private_Limited_on_17_August_2022_1.PDF,2022,0.6472,158,160,data/sampled/2022/M_S_Patil_Automation_Private_Limited_vs_Rakheja_Engineers_Private_Limited_on_17_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,6,Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,2022,0.6458,124,153,data/sampled/2022/Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,7,Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,2022,0.6456,114,153,data/sampled/2022/Rajeswari_Chandrasekar_Ganesh_vs_The_State_Of_Tamil_Nadu_on_14_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,8,Shyam_Sel_And_Power_Limited_vs_Shyam_Steel_Industries_Limited_on_14_March_2022_1.PDF,2022,0.6449,43,70,data/sampled/2022/Shyam_Sel_And_Power_Limited_vs_Shyam_Steel_Industries_Limited_on_14_March_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,9,Union_Of_India_vs_Subrata_Nath_on_23_November_2022_1.PDF,2022,0.6434,29,51,data/sampled/2022/Union_Of_India_vs_Subrata_Nath_on_23_November_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,10,Kunhimuhammed_Kunheethu_vs_The_State_Of_Kerala_on_6_December_2024_1.PDF,2024,0.6432,45,59,data/sampled/2024/Kunhimuhammed_Kunheethu_vs_The_State_Of_Kerala_on_6_December_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,11,Sukanya_Shantha_vs_Union_Of_India_on_3_October_2024_1.PDF,2024,0.6431,204,363,data/sampled/2024/Sukanya_Shantha_vs_Union_Of_India_on_3_October_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,12,The_State_Of_Uttar_Pradesh_vs_Akhil_Sharda_on_11_July_2022_1.PDF,2022,0.6421,12,26,data/sampled/2022/The_State_Of_Uttar_Pradesh_vs_Akhil_Sharda_on_11_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,13,Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,2023,0.6421,33,120,data/sampled/2023/Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,14,M_K_Ranjitsinh_vs_Union_Of_India_on_21_March_2024_1.PDF,2024,0.6417,85,104,data/sampled/2024/M_K_Ranjitsinh_vs_Union_Of_India_on_21_March_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,15,Daxaben_vs_The_State_Of_Gujarat_on_29_July_2022_1.PDF,2022,0.6408,18,61,data/sampled/2022/Daxaben_vs_The_State_Of_Gujarat_on_29_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,16,M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,2021,0.6397,45,141,data/sampled/2021/M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,17,Vishal_Shah_vs_Monalisha_Gupta_on_20_February_2025_1.PDF,2025,0.6396,2,52,data/sampled/2025/Vishal_Shah_vs_Monalisha_Gupta_on_20_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,18,The_Union_Of_India_vs_Kanhaiya_Prasad_on_13_February_2025_1.PDF,2025,0.6391,28,30,data/sampled/2025/The_Union_Of_India_vs_Kanhaiya_Prasad_on_13_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,19,The_State_Of_Kerala_vs_K_Ajith_on_28_July_2021_1.PDF,2021,0.6389,17,180,data/sampled/2021/The_State_Of_Kerala_vs_K_Ajith_on_28_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
16,2026-05-07 22:35:35,15,What has the Supreme Court said about domestic violence and protection orders?,20,Gajendra_Singh_vs_Reena_Balmiki_on_26_March_2025_1.PDF,2025,0.6389,2,14,data/sampled/2025/Gajendra_Singh_vs_Reena_Balmiki_on_26_March_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,1,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.7290,92,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,2,Cox_And_Kings_Ltd_vs_Sap_India_Pvt_Ltd_on_6_May_2022_1.PDF,2022,0.7202,69,118,data/sampled/2022/Cox_And_Kings_Ltd_vs_Sap_India_Pvt_Ltd_on_6_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,3,Cox_And_Kings_Ltd_vs_Sap_India_Pvt_Ltd_on_6_May_2022_1.PDF,2022,0.7109,12,118,data/sampled/2022/Cox_And_Kings_Ltd_vs_Sap_India_Pvt_Ltd_on_6_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,4,Bishambhar_Prasad_vs_M_S_Arfat_Petrochemicals_Private_on_20_April_2023_1.PDF,2023,0.7037,172,195,data/sampled/2023/Bishambhar_Prasad_vs_M_S_Arfat_Petrochemicals_Private_on_20_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,5,I_K_Merchants_Pvt_Ltd_vs_The_State_Of_Rajasthan_on_1_April_2025_1.PDF,2025,0.7025,63,87,data/sampled/2025/I_K_Merchants_Pvt_Ltd_vs_The_State_Of_Rajasthan_on_1_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,6,Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,2022,0.7016,40,82,data/sampled/2022/Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,7,Union_Of_India_vs_M_S_Bharat_Enterprise_on_23_March_2023_1.PDF,2023,0.7013,52,59,data/sampled/2023/Union_Of_India_vs_M_S_Bharat_Enterprise_on_23_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,8,M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,2023,0.7012,142,163,data/sampled/2023/M_S_Suneja_Towers_Private_Limited_vs_Anita_Merchant_on_18_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,9,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,2024,0.6961,48,191,data/sampled/2024/Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,10,Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,2022,0.6929,37,117,data/sampled/2022/Union_Of_India_vs_Bharat_Forge_Limited_on_16_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,11,The_General_Manager_Business_Network_vs_P_Soundarya_on_2_April_2025_1.PDF,2025,0.6925,14,35,data/sampled/2025/The_General_Manager_Business_Network_vs_P_Soundarya_on_2_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,12,Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,2024,0.6925,68,172,data/sampled/2024/Hpcl_Bio_Fuels_Ltd_vs_Shahaji_Bhanudas_Bhad_on_7_November_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,13,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,2024,0.6915,95,191,data/sampled/2024/Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,14,K_C_Cinema_Corret_Name_K_C_Theatre_vs_The_State_Of_Jammu_And_Kashmir_on_3_January_2023_1.PDF,2023,0.6910,19,40,data/sampled/2023/K_C_Cinema_Corret_Name_K_C_Theatre_vs_The_State_Of_Jammu_And_Kashmir_on_3_January_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,15,I_K_Merchants_Pvt_Ltd_vs_The_State_Of_Rajasthan_on_1_April_2025_1.PDF,2025,0.6906,47,87,data/sampled/2025/I_K_Merchants_Pvt_Ltd_vs_The_State_Of_Rajasthan_on_1_April_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,16,Thota_Sridhar_Reddy_vs_Mandala_Ramulamma_on_1_October_2021_1.PDF,2021,0.6899,69,100,data/sampled/2021/Thota_Sridhar_Reddy_vs_Mandala_Ramulamma_on_1_October_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,17,The_State_Of_Uttar_Pradesh_vs_Karunesh_Kumar_on_12_December_2022_1.PDF,2022,0.6898,23,42,data/sampled/2022/The_State_Of_Uttar_Pradesh_vs_Karunesh_Kumar_on_12_December_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
17,2026-05-07 22:36:02,16,How has the Supreme Court interpreted the doctrine of promissory estoppel in contract disputes?,18,Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,2023,0.6898,173,262,data/sampled/2023/Celir_Llp_vs_Bafna_Motors_Mumbai_Pvt_Ltd_on_21_September_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,1,Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,2022,0.7684,47,56,data/sampled/2022/Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,2,Ram_Lal_vs_Jarnail_Singh_Now_Deceased_Through_on_25_February_2025_1.PDF,2025,0.7580,31,63,data/sampled/2025/Ram_Lal_vs_Jarnail_Singh_Now_Deceased_Through_on_25_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,3,Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,2022,0.7551,13,56,data/sampled/2022/Shenbagam_vs_Kk_Rathinavel_on_20_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,4,Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,2022,0.7336,25,82,data/sampled/2022/Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,5,Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,2022,0.7327,72,82,data/sampled/2022/Katta_Sujatha_Reddy_vs_M_S_Siddamsetty_Infra_Projects_Pvt_on_25_August_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,6,K_N_Nagarajappa_vs_H_Narasimha_Reddy_on_9_September_2021_1.PDF,2021,0.7295,4,27,data/sampled/2021/K_N_Nagarajappa_vs_H_Narasimha_Reddy_on_9_September_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,7,Ram_Lal_vs_Jarnail_Singh_Now_Deceased_Through_on_25_February_2025_1.PDF,2025,0.7241,41,63,data/sampled/2025/Ram_Lal_vs_Jarnail_Singh_Now_Deceased_Through_on_25_February_2025_1.PDF,yes,yes,yes,yes,yes,yes,yes,
18,2026-05-07 22:36:16,17,What has the court ruled about specific performance of contracts in property transactions?,8,Karan_Kapoor_vs_Madhuri_Kumar_on_6_July_2022_1.PDF,2022,0.7237,29,42,data/sampled/2022/Karan_Kapoor_vs_Madhuri_Kumar_on_6_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,1,Gemini_Bay_Transcription_Pvt_Ltd_vs_Integrated_Sales_Service_Limited_And_on_10_August_2021_1.PDF,2021,0.7389,74,166,data/sampled/2021/Gemini_Bay_Transcription_Pvt_Ltd_vs_Integrated_Sales_Service_Limited_And_on_10_August_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
19,2026-05-07 22:36:34,18,How has the Supreme Court ruled on arbitration awards and grounds for their challenge?,2,Gemini_Bay_Transcription_Pvt_Ltd_vs_Integrated_Sales_Service_Limited_And_on_10_August_2021_1.PDF,2021,0.7344,152,166,data/sampled/2021/Gemini_Bay_Transcription_Pvt_Ltd_vs_Integrated_Sales_Service_Limited_And_on_10_August_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
